,begin,end,file
1535,291593,291752,TRAIN/DR1/FECD0/SA1.WAV
1536,291752,291890,TRAIN/DR1/FDML0/SA2.WAV
1537,291890,292120,TRAIN/DR1/FJSP0/SA2.WAV
1538,292120,292293,TRAIN/DR1/FETB0/SA2.WAV
1539,292293,292484,TRAIN/DR1/FETB0/SA2.WAV
1540,292484,292730,TRAIN/DR1/FETB0/SA1.WAV
1541,292730,292937,TRAIN/DR1/FECD0/SI1418.WAV
1542,292937,293163,TRAIN/DR1/FETB0/SA2.WAV
1543,293163,293351,TRAIN/DR1/FECD0/SX338.WAV
1544,293351,293534,TRAIN/DR1/FECD0/SI1418.WAV
1545,293534,293767,TRAIN/DR1/FETB0/SX428.WAV
1546,293767,294004,TRAIN/DR1/FETB0/SX158.WAV
1547,294004,294168,TRAIN/DR1/FECD0/SI788.WAV
1548,294168,294352,TRAIN/DR1/FETB0/SI1148.WAV
1549,294352,294557,TRAIN/DR1/FETB0/SI518.WAV
1550,294557,294730,TRAIN/DR1/FECD0/SX428.WAV
1551,294730,294877,TRAIN/DR1/FECD0/SA2.WAV
1552,294877,295136,TRAIN/DR1/FKFB0/SA1.WAV
1553,295136,295373,TRAIN/DR1/FJSP0/SX174.WAV
1554,295373,295506,TRAIN/DR1/FECD0/SI2048.WAV
1555,295506,295658,TRAIN/DR1/FECD0/SX158.WAV
1556,295658,295746,TRAIN/DR1/FDML0/SI1779.WAV
1557,295746,295862,TRAIN/DR1/FDML0/SA1.WAV
1558,295862,296054,TRAIN/DR1/FETB0/SX428.WAV
1559,296054,296223,TRAIN/DR1/FECD0/SX248.WAV
1560,296223,296400,TRAIN/DR1/FECD0/SX68.WAV
1561,296400,296541,TRAIN/DR1/FDML0/SX429.WAV
1562,296541,296688,TRAIN/DR1/FECD0/SX158.WAV
1563,296688,296871,TRAIN/DR1/FECD0/SX428.WAV
1564,296871,297122,TRAIN/DR1/FJSP0/SX264.WAV
1565,297122,297259,TRAIN/DR1/FECD0/SA2.WAV
1566,297259,297361,TRAIN/DR1/FDML0/SI1149.WAV
1567,297361,297486,TRAIN/DR1/FDML0/SX159.WAV
1568,297486,297599,TRAIN/DR1/FECD0/SA1.WAV
1569,297599,297759,TRAIN/DR1/FECD0/SX68.WAV
1570,297759,297962,TRAIN/DR1/FECD0/SX428.WAV
1571,297962,298177,TRAIN/DR1/FECD0/SA1.WAV
1572,298177,298337,TRAIN/DR1/FECD0/SI1418.WAV
1573,298337,298622,TRAIN/DR1/FJSP0/SX264.WAV
1574,298622,298830,TRAIN/DR1/FECD0/SI1418.WAV
1575,298830,299017,TRAIN/DR1/FDML0/SX249.WAV
1576,299017,299249,TRAIN/DR1/FETB0/SI1778.WAV
1577,299249,299442,TRAIN/DR1/FETB0/SA2.WAV
1578,299442,299609,TRAIN/DR1/FETB0/SA1.WAV
1579,299609,299760,TRAIN/DR1/FDML0/SX249.WAV
1580,299760,299955,TRAIN/DR1/FECD0/SX428.WAV
1581,299955,300155,TRAIN/DR1/FECD0/SA1.WAV
1582,300155,300311,TRAIN/DR1/FECD0/SI2048.WAV
1583,300311,300531,TRAIN/DR1/FJSP0/SI1763.WAV
1584,300531,300810,TRAIN/DR1/FKFB0/SX348.WAV
1585,300810,300985,TRAIN/DR1/FDML0/SX339.WAV
1586,300985,301121,TRAIN/DR1/FECD0/SI2048.WAV
1587,301121,301244,TRAIN/DR1/FDAW0/SI1406.WAV
1588,301244,301409,TRAIN/DR1/FETB0/SA2.WAV
1589,301409,301533,TRAIN/DR1/FDML0/SI2075.WAV
1590,301533,301735,TRAIN/DR1/FECD0/SX338.WAV
1591,301735,301869,TRAIN/DR1/FDML0/SX69.WAV
1592,301869,301948,TRAIN/DR1/FDAW0/SX236.WAV
1593,301948,302096,TRAIN/DR1/FDAW0/SX236.WAV
1594,302096,302301,TRAIN/DR1/FECD0/SX338.WAV
1595,302301,302416,TRAIN/DR1/FECD0/SI2048.WAV
1596,302416,302580,TRAIN/DR1/FETB0/SA1.WAV
1597,302580,302799,TRAIN/DR1/FJSP0/SX174.WAV
1598,302799,302995,TRAIN/DR1/FECD0/SI788.WAV
1599,302995,303189,TRAIN/DR1/FJSP0/SI1434.WAV
1600,303189,303390,TRAIN/DR1/FECD0/SX428.WAV
1601,303390,303562,TRAIN/DR1/FECD0/SI2048.WAV
1602,303562,303809,TRAIN/DR1/FJSP0/SX354.WAV
1603,303809,303954,TRAIN/DR1/FDML0/SI1779.WAV
1604,303954,304115,TRAIN/DR1/FECD0/SA2.WAV
1605,304115,304349,TRAIN/DR1/FETB0/SX248.WAV
1606,304349,304550,TRAIN/DR1/FECD0/SX158.WAV
1607,304550,304789,TRAIN/DR1/FETB0/SX68.WAV
1608,304789,304983,TRAIN/DR1/FECD0/SX248.WAV
1609,304983,305118,TRAIN/DR1/FDML0/SX159.WAV
1610,305118,305338,TRAIN/DR1/FETB0/SA1.WAV
1611,305338,305514,TRAIN/DR1/FECD0/SI2048.WAV
1612,305514,305763,TRAIN/DR1/FJSP0/SX264.WAV
1613,305763,305957,TRAIN/DR1/FECD0/SX248.WAV
1614,305957,306193,TRAIN/DR1/FETB0/SI518.WAV
1615,306193,306402,TRAIN/DR1/FETB0/SA1.WAV
1616,306402,306569,TRAIN/DR1/FECD0/SI2048.WAV
1617,306569,306793,TRAIN/DR1/FECD0/SX338.WAV
1618,306793,306932,TRAIN/DR1/FDML0/SX249.WAV
1619,306932,307083,TRAIN/DR1/FDML0/SA1.WAV
1620,307083,307285,TRAIN/DR1/FETB0/SA1.WAV
1621,307285,307442,TRAIN/DR1/FECD0/SI2048.WAV
1622,307442,307614,TRAIN/DR1/FECD0/SI2048.WAV
1623,307614,307792,TRAIN/DR1/FDML0/SX339.WAV
1624,307792,308044,TRAIN/DR1/FJSP0/SX444.WAV
1625,308044,308223,TRAIN/DR1/FECD0/SX248.WAV
1626,308223,308332,TRAIN/DR1/FDML0/SI2075.WAV
1627,308332,308468,TRAIN/DR1/FDML0/SA2.WAV
1628,308468,308666,TRAIN/DR1/FJSP0/SA1.WAV
1629,308666,308842,TRAIN/DR1/FECD0/SX428.WAV
1630,308842,309068,TRAIN/DR1/FETB0/SI1148.WAV
1631,309068,309254,TRAIN/DR1/FECD0/SI2048.WAV
1632,309254,309554,TRAIN/DR1/FJSP0/SX174.WAV
1633,309554,309721,TRAIN/DR1/FECD0/SI788.WAV
1634,309721,309898,TRAIN/DR1/FDML0/SX429.WAV
1635,309898,310083,TRAIN/DR1/FECD0/SI788.WAV
1636,310083,310288,TRAIN/DR1/FETB0/SI1778.WAV
1637,310288,310430,TRAIN/DR1/FECD0/SX158.WAV
1638,310430,310606,TRAIN/DR1/FECD0/SI2048.WAV
1639,310606,310763,TRAIN/DR1/FECD0/SI2048.WAV
1640,310763,311004,TRAIN/DR1/FETB0/SA1.WAV
1641,311004,311174,TRAIN/DR1/FECD0/SI1418.WAV
1642,311174,311377,TRAIN/DR1/FECD0/SI1418.WAV
1643,311377,311521,TRAIN/DR1/FDML0/SI1779.WAV
1644,311521,311801,TRAIN/DR1/FJSP0/SX444.WAV
1645,311801,311968,TRAIN/DR1/FECD0/SI1418.WAV
1646,311968,312151,TRAIN/DR1/FECD0/SX158.WAV
1647,312151,312276,TRAIN/DR1/FDML0/SX159.WAV
1648,312276,312433,TRAIN/DR1/FDML0/SX69.WAV
1649,312433,312635,TRAIN/DR1/FETB0/SA1.WAV
1650,312635,312830,TRAIN/DR1/FECD0/SX68.WAV
1651,312830,313005,TRAIN/DR1/FECD0/SI2048.WAV
1652,313005,313162,TRAIN/DR1/FECD0/SI2048.WAV
1653,313162,313441,TRAIN/DR1/FKFB0/SI1608.WAV
1654,313441,313699,TRAIN/DR1/FJSP0/SX84.WAV
1655,313699,313846,TRAIN/DR1/FECD0/SA2.WAV
1656,313846,314012,TRAIN/DR1/FECD0/SI1418.WAV
1657,314012,314139,TRAIN/DR1/FDML0/SI1149.WAV
1658,314139,314291,TRAIN/DR1/FECD0/SA1.WAV
1659,314291,314475,TRAIN/DR1/FECD0/SX428.WAV
1660,314475,314652,TRAIN/DR1/FECD0/SX428.WAV
1661,314652,314821,TRAIN/DR1/FECD0/SA2.WAV
1662,314821,314963,TRAIN/DR1/FECD0/SI788.WAV
1663,314963,315188,TRAIN/DR1/FJSP0/SI804.WAV
1664,315188,315352,TRAIN/DR1/FECD0/SI788.WAV
1665,315352,315509,TRAIN/DR1/FECD0/SX68.WAV
1666,315509,315610,TRAIN/DR1/FDAW0/SX416.WAV
1667,315610,315843,TRAIN/DR1/FJSP0/SX84.WAV
1668,315843,316055,TRAIN/DR1/FECD0/SX428.WAV
1669,316055,316201,TRAIN/DR1/FECD0/SA1.WAV
1670,316201,316424,TRAIN/DR1/FECD0/SX68.WAV
1671,316424,316575,TRAIN/DR1/FECD0/SI1418.WAV
1672,316575,316809,TRAIN/DR1/FJSP0/SI804.WAV
1673,316809,316949,TRAIN/DR1/FDML0/SX159.WAV
1674,316949,317070,TRAIN/DR1/FDML0/SX339.WAV
1675,317070,317195,TRAIN/DR1/FECD0/SA1.WAV
1676,317195,317411,TRAIN/DR1/FETB0/SX338.WAV
1677,317411,317572,TRAIN/DR1/FECD0/SX428.WAV
1678,317572,317697,TRAIN/DR1/FDML0/SX249.WAV
1679,317697,317890,TRAIN/DR1/FECD0/SX338.WAV
1680,317890,318143,TRAIN/DR1/FETB0/SA1.WAV
1681,318143,318314,TRAIN/DR1/FECD0/SA1.WAV
1682,318314,318544,TRAIN/DR1/FETB0/SA2.WAV
1683,318544,318853,TRAIN/DR1/FETB0/SI1778.WAV
1684,318853,318996,TRAIN/DR1/FDAW0/SX236.WAV
1685,318996,319334,TRAIN/DR1/FKFB0/SA1.WAV
1686,319334,319555,TRAIN/DR1/FECD0/SA2.WAV
1687,319555,319840,TRAIN/DR1/FETB0/SX338.WAV
1688,319840,320004,TRAIN/DR1/FDML0/SI1779.WAV
1689,320004,320231,TRAIN/DR1/FECD0/SX68.WAV
1690,320231,320444,TRAIN/DR1/FETB0/SA2.WAV
1691,320444,320623,TRAIN/DR1/FECD0/SA1.WAV
1692,320623,320868,TRAIN/DR1/FJSP0/SI1763.WAV
1693,320868,321001,TRAIN/DR1/FECD0/SA1.WAV
1694,321001,321137,TRAIN/DR1/FDML0/SX159.WAV
1695,321137,321251,TRAIN/DR1/FDML0/SA1.WAV
1696,321251,321530,TRAIN/DR1/FKFB0/SI978.WAV
1697,321530,321695,TRAIN/DR1/FECD0/SI2048.WAV
1698,321695,321842,TRAIN/DR1/FDML0/SX159.WAV
1699,321842,322014,TRAIN/DR1/FDML0/SX429.WAV
1700,322014,322230,TRAIN/DR1/FECD0/SX68.WAV
1701,322230,322423,TRAIN/DR1/FECD0/SI788.WAV
1702,322423,322614,TRAIN/DR1/FETB0/SA1.WAV
1703,322614,322830,TRAIN/DR1/FECD0/SX338.WAV
1704,322830,322992,TRAIN/DR1/FDAW0/SI2036.WAV
1705,322992,323159,TRAIN/DR1/FECD0/SX248.WAV
1706,323159,323358,TRAIN/DR1/FECD0/SX158.WAV
1707,323358,323583,TRAIN/DR1/FETB0/SX338.WAV
1708,323583,323795,TRAIN/DR1/FECD0/SX68.WAV
1709,323795,324028,TRAIN/DR1/FJSP0/SA2.WAV
1710,324028,324243,TRAIN/DR1/FECD0/SX68.WAV
1711,324243,324418,TRAIN/DR1/FECD0/SI1418.WAV
1712,324418,324685,TRAIN/DR1/FJSP0/SX354.WAV
1713,324685,324853,TRAIN/DR1/FECD0/SA1.WAV
1714,324853,325128,TRAIN/DR1/FJSP0/SA2.WAV
1715,325128,325272,TRAIN/DR1/FDML0/SX339.WAV
1716,325272,325475,TRAIN/DR1/FETB0/SA2.WAV
1717,325475,325661,TRAIN/DR1/FDML0/SX339.WAV
1718,325661,325822,TRAIN/DR1/FECD0/SX338.WAV
1719,325822,326005,TRAIN/DR1/FDML0/SX69.WAV
1720,326005,326240,TRAIN/DR1/FETB0/SA2.WAV
1721,326240,326439,TRAIN/DR1/FECD0/SI2048.WAV
1722,326439,326683,TRAIN/DR1/FETB0/SX428.WAV
1723,326683,326797,TRAIN/DR1/FDAW0/SX146.WAV
1724,326797,327143,TRAIN/DR1/FJSP0/SI804.WAV
1725,327143,327426,TRAIN/DR1/FJSP0/SI1763.WAV
1726,327426,327584,TRAIN/DR1/FDML0/SX249.WAV
1727,327584,327816,TRAIN/DR1/FETB0/SX428.WAV
1728,327816,327996,TRAIN/DR1/FECD0/SX428.WAV
1729,327996,328158,TRAIN/DR1/FECD0/SI788.WAV
1730,328158,328359,TRAIN/DR1/FECD0/SX428.WAV
1731,328359,328545,TRAIN/DR1/FECD0/SI1418.WAV
1732,328545,328699,TRAIN/DR1/FDML0/SX159.WAV
1733,328699,328867,TRAIN/DR1/FDML0/SX69.WAV
1734,328867,329054,TRAIN/DR1/FECD0/SX428.WAV
1735,329054,329269,TRAIN/DR1/FETB0/SX248.WAV
1736,329269,329457,TRAIN/DR1/FECD0/SX248.WAV
1737,329457,329692,TRAIN/DR1/FJSP0/SA2.WAV
1738,329692,329889,TRAIN/DR1/FECD0/SX338.WAV
1739,329889,330019,TRAIN/DR1/FDML0/SI2075.WAV
1740,330019,330206,TRAIN/DR1/FECD0/SX68.WAV
1741,330206,330354,TRAIN/DR1/FECD0/SI2048.WAV
1742,330354,330471,TRAIN/DR1/FDML0/SX159.WAV
1743,330471,330677,TRAIN/DR1/FETB0/SX248.WAV
1744,330677,330906,TRAIN/DR1/FJSP0/SX444.WAV
1745,330906,331032,TRAIN/DR1/FDML0/SI2075.WAV
1746,331032,331226,TRAIN/DR1/FECD0/SX338.WAV
1747,331226,331430,TRAIN/DR1/FECD0/SX338.WAV
1748,331430,331572,TRAIN/DR1/FDML0/SX339.WAV
1749,331572,331709,TRAIN/DR1/FECD0/SI788.WAV
1750,331709,331912,TRAIN/DR1/FETB0/SA2.WAV
1751,331912,332065,TRAIN/DR1/FECD0/SI2048.WAV
1752,332065,332352,TRAIN/DR1/FKFB0/SA1.WAV
1753,332352,332557,TRAIN/DR1/FECD0/SI788.WAV
1754,332557,332821,TRAIN/DR1/FJSP0/SX444.WAV
1755,332821,332988,TRAIN/DR1/FECD0/SX338.WAV
1756,332988,333151,TRAIN/DR1/FECD0/SI1418.WAV
1757,333151,333297,TRAIN/DR1/FDML0/SI1149.WAV
1758,333297,333465,TRAIN/DR1/FDML0/SX429.WAV
1759,333465,333601,TRAIN/DR1/FDML0/SI2075.WAV
1760,333601,333870,TRAIN/DR1/FETB0/SA1.WAV
1761,333870,334048,TRAIN/DR1/FECD0/SI788.WAV
1762,334048,334366,TRAIN/DR1/FJSP0/SI1434.WAV
1763,334366,334486,TRAIN/DR1/FDAW0/SI2036.WAV
1764,334486,334818,TRAIN/DR1/FKFB0/SI2238.WAV
1765,334818,335041,TRAIN/DR1/FECD0/SX428.WAV
1766,335041,335209,TRAIN/DR1/FDML0/SX69.WAV
1767,335209,335398,TRAIN/DR1/FECD0/SA2.WAV
1768,335398,335603,TRAIN/DR1/FETB0/SI1148.WAV
1769,335603,335822,TRAIN/DR1/FECD0/SX68.WAV
1770,335822,336067,TRAIN/DR1/FETB0/SA1.WAV
1771,336067,336258,TRAIN/DR1/FECD0/SX338.WAV
1772,336258,336485,TRAIN/DR1/FECD0/SX248.WAV
1773,336485,336809,TRAIN/DR1/FKFB0/SX168.WAV
1774,336809,337107,TRAIN/DR1/FJSP0/SI804.WAV
1775,337107,337363,TRAIN/DR1/FETB0/SA2.WAV
1776,337363,337528,TRAIN/DR1/FDML0/SI2075.WAV
1777,337528,337660,TRAIN/DR1/FDML0/SX249.WAV
1778,337660,337821,TRAIN/DR1/FDML0/SX69.WAV
1779,337821,338049,TRAIN/DR1/FECD0/SX338.WAV
1780,338049,338281,TRAIN/DR1/FECD0/SX338.WAV
1781,338281,338462,TRAIN/DR1/FECD0/SI788.WAV
1782,338462,338756,TRAIN/DR1/FKFB0/SX438.WAV
1783,338756,338991,TRAIN/DR1/FETB0/SA2.WAV
1784,338991,339174,TRAIN/DR1/FECD0/SX248.WAV
1785,339174,339360,TRAIN/DR1/FECD0/SX428.WAV
1786,339360,339548,TRAIN/DR1/FECD0/SI1418.WAV
1787,339548,339716,TRAIN/DR1/FDML0/SX69.WAV
1788,339716,339934,TRAIN/DR1/FETB0/SI1778.WAV
1789,339934,340133,TRAIN/DR1/FETB0/SA1.WAV
1790,340133,340396,TRAIN/DR1/FETB0/SA1.WAV
1791,340396,340609,TRAIN/DR1/FECD0/SI1418.WAV
1792,340609,340838,TRAIN/DR1/FDML0/SA1.WAV
1793,340838,340995,TRAIN/DR1/FECD0/SA2.WAV
1794,340995,341343,TRAIN/DR1/FJSP0/SX84.WAV
1795,341343,341620,TRAIN/DR1/FETB0/SX158.WAV
1796,341620,341913,TRAIN/DR1/FETB0/SX248.WAV
1797,341913,342094,TRAIN/DR1/FECD0/SI1418.WAV
1798,342094,342297,TRAIN/DR1/FETB0/SI1778.WAV
1799,342297,342551,TRAIN/DR1/FETB0/SX248.WAV
1800,342551,342776,TRAIN/DR1/FECD0/SX428.WAV
1801,342776,342937,TRAIN/DR1/FECD0/SA1.WAV
1802,342937,343088,TRAIN/DR1/FECD0/SX158.WAV
1803,343088,343307,TRAIN/DR1/FETB0/SI1778.WAV
1804,343307,343489,TRAIN/DR1/FECD0/SX158.WAV
1805,343489,343664,TRAIN/DR1/FECD0/SX338.WAV
1806,343664,343798,TRAIN/DR1/FDML0/SX249.WAV
1807,343798,344025,TRAIN/DR1/FETB0/SI518.WAV
1808,344025,344248,TRAIN/DR1/FETB0/SI1778.WAV
1809,344248,344404,TRAIN/DR1/FECD0/SX248.WAV
1810,344404,344644,TRAIN/DR1/FETB0/SA1.WAV
1811,344644,344849,TRAIN/DR1/FECD0/SI2048.WAV
1812,344849,344994,TRAIN/DR1/FDML0/SA2.WAV
1813,344994,345242,TRAIN/DR1/FETB0/SI1148.WAV
1814,345242,345539,TRAIN/DR1/FKFB0/SX258.WAV
1815,345539,345710,TRAIN/DR1/FDML0/SI2075.WAV
1816,345710,345882,TRAIN/DR1/FDML0/SX429.WAV
1817,345882,346108,TRAIN/DR1/FETB0/SI1778.WAV
1818,346108,346358,TRAIN/DR1/FETB0/SX158.WAV
1819,346358,346574,TRAIN/DR1/FECD0/SX158.WAV
1820,346574,346781,TRAIN/DR1/FECD0/SX68.WAV
1821,346781,346934,TRAIN/DR1/FECD0/SA1.WAV
1822,346934,347175,TRAIN/DR1/FJSP0/SA1.WAV
1823,347175,347395,TRAIN/DR1/FETB0/SA2.WAV
1824,347395,347638,TRAIN/DR1/FJSP0/SX444.WAV
1825,347638,347789,TRAIN/DR1/FECD0/SI2048.WAV
1826,347789,347929,TRAIN/DR1/FECD0/SA1.WAV
1827,347929,348106,TRAIN/DR1/FDML0/SX69.WAV
1828,348106,348269,TRAIN/DR1/FDML0/SX429.WAV
1829,348269,348443,TRAIN/DR1/FETB0/SA1.WAV
1830,348443,348651,TRAIN/DR1/FECD0/SX338.WAV
1831,348651,348818,TRAIN/DR1/FECD0/SI1418.WAV
1832,348818,349006,TRAIN/DR1/FECD0/SI1418.WAV
1833,349006,349336,TRAIN/DR1/FJSP0/SX174.WAV
1834,349336,349612,TRAIN/DR1/FJSP0/SX444.WAV
1835,349612,349797,TRAIN/DR1/FECD0/SX68.WAV
1836,349797,349963,TRAIN/DR1/FECD0/SI2048.WAV
1837,349963,350113,TRAIN/DR1/FDML0/SX429.WAV
1838,350113,350273,TRAIN/DR1/FECD0/SA2.WAV
1839,350273,350426,TRAIN/DR1/FECD0/SA1.WAV
1840,350426,350649,TRAIN/DR1/FECD0/SX338.WAV
1841,350649,350830,TRAIN/DR1/FECD0/SA2.WAV
1842,350830,351107,TRAIN/DR1/FMEM0/SA1.WAV
1843,351107,351224,TRAIN/DR1/FDAW0/SX56.WAV
1844,351224,351383,TRAIN/DR1/FDML0/SX339.WAV
1845,351383,351548,TRAIN/DR1/FDML0/SX69.WAV
1846,351548,351719,TRAIN/DR1/FECD0/SI1418.WAV
1847,351719,351985,TRAIN/DR1/FKFB0/SI978.WAV
1848,351985,352166,TRAIN/DR1/FETB0/SI1148.WAV
1849,352166,352379,TRAIN/DR1/FETB0/SX158.WAV
1850,352379,352578,TRAIN/DR1/FECD0/SX428.WAV
1851,352578,352750,TRAIN/DR1/FDML0/SX69.WAV
1852,352750,352986,TRAIN/DR1/FJSP0/SX354.WAV
1853,352986,353112,TRAIN/DR1/FDML0/SX69.WAV
1854,353112,353359,TRAIN/DR1/FJSP0/SX444.WAV
1855,353359,353522,TRAIN/DR1/FECD0/SX158.WAV
1856,353522,353678,TRAIN/DR1/FDML0/SX69.WAV
1857,353678,353833,TRAIN/DR1/FDML0/SX429.WAV
1858,353833,353985,TRAIN/DR1/FECD0/SA1.WAV
1859,353985,354142,TRAIN/DR1/FECD0/SI2048.WAV
1860,354142,354331,TRAIN/DR1/FECD0/SX68.WAV
1861,354331,354529,TRAIN/DR1/FECD0/SX248.WAV
1862,354529,354790,TRAIN/DR1/FKFB0/SI2238.WAV
1863,354790,354918,TRAIN/DR1/FDML0/SA2.WAV
1864,354918,355078,TRAIN/DR1/FDML0/SX339.WAV
1865,355078,355238,TRAIN/DR1/FDML0/SX339.WAV
1866,355238,355400,TRAIN/DR1/FDML0/SX339.WAV
1867,355400,355589,TRAIN/DR1/FECD0/SX248.WAV
1868,355589,355794,TRAIN/DR1/FETB0/SX428.WAV
1869,355794,355947,TRAIN/DR1/FECD0/SI2048.WAV
1870,355947,356146,TRAIN/DR1/FECD0/SX428.WAV
1871,356146,356313,TRAIN/DR1/FECD0/SI1418.WAV
1872,356313,356596,TRAIN/DR1/FJSP0/SI1434.WAV
1873,356596,356819,TRAIN/DR1/FETB0/SA1.WAV
1874,356819,356999,TRAIN/DR1/FECD0/SX248.WAV
1875,356999,357138,TRAIN/DR1/FDML0/SX69.WAV
1876,357138,357333,TRAIN/DR1/FECD0/SX68.WAV
1877,357333,357465,TRAIN/DR1/FDML0/SX159.WAV
1878,357465,357614,TRAIN/DR1/FECD0/SA1.WAV
1879,357614,357761,TRAIN/DR1/FECD0/SA1.WAV
1880,357761,357972,TRAIN/DR1/FECD0/SX338.WAV
1881,357972,358135,TRAIN/DR1/FECD0/SA2.WAV
1882,358135,358393,TRAIN/DR1/FKFB0/SA1.WAV
1883,358393,358537,TRAIN/DR1/FDML0/SX69.WAV
1884,358537,358740,TRAIN/DR1/FECD0/SI788.WAV
1885,358740,358975,TRAIN/DR1/FJSP0/SI1434.WAV
1886,358975,359132,TRAIN/DR1/FECD0/SA2.WAV
1887,359132,359321,TRAIN/DR1/FECD0/SI788.WAV
1888,359321,359498,TRAIN/DR1/FETB0/SA1.WAV
1889,359498,359648,TRAIN/DR1/FDML0/SX69.WAV
1890,359648,359827,TRAIN/DR1/FECD0/SX338.WAV
1891,359827,359979,TRAIN/DR1/FECD0/SI2048.WAV
1892,359979,360134,TRAIN/DR1/FECD0/SX338.WAV
1893,360134,360298,TRAIN/DR1/FECD0/SI1418.WAV
1894,360298,360532,TRAIN/DR1/FJSP0/SX84.WAV
1895,360532,360767,TRAIN/DR1/FJSP0/SX354.WAV
1896,360767,360925,TRAIN/DR1/FECD0/SI788.WAV
1897,360925,361141,TRAIN/DR1/FETB0/SX158.WAV
1898,361141,361272,TRAIN/DR1/FDML0/SI2075.WAV
1899,361272,361450,TRAIN/DR1/FECD0/SX338.WAV
1900,361450,361647,TRAIN/DR1/FETB0/SI1148.WAV
1901,361647,361840,TRAIN/DR1/FECD0/SI788.WAV
1902,361840,362045,TRAIN/DR1/FETB0/SX338.WAV
1903,362045,362206,TRAIN/DR1/FECD0/SX158.WAV
1904,362206,362385,TRAIN/DR1/FECD0/SX158.WAV
1905,362385,362575,TRAIN/DR1/FETB0/SA2.WAV
1906,362575,362732,TRAIN/DR1/FDML0/SX339.WAV
1907,362732,362986,TRAIN/DR1/FJSP0/SI1763.WAV
1908,362986,363109,TRAIN/DR1/FDML0/SI1779.WAV
1909,363109,363258,TRAIN/DR1/FECD0/SA2.WAV
1910,363258,363483,TRAIN/DR1/FETB0/SA1.WAV
1911,363483,363703,TRAIN/DR1/FECD0/SI788.WAV
1912,363703,363928,TRAIN/DR1/FETB0/SA1.WAV
1913,363928,364207,TRAIN/DR1/FJSP0/SX444.WAV
1914,364207,364594,TRAIN/DR1/FKFB0/SA2.WAV
1915,364594,364721,TRAIN/DR1/FDML0/SI2075.WAV
1916,364721,364868,TRAIN/DR1/FDML0/SX249.WAV
1917,364868,364968,TRAIN/DR1/FDAW0/SX56.WAV
1918,364968,365139,TRAIN/DR1/FETB0/SI1148.WAV
1919,365139,365348,TRAIN/DR1/FECD0/SI2048.WAV
1920,365348,365619,TRAIN/DR1/FETB0/SI1778.WAV
1921,365619,365792,TRAIN/DR1/FECD0/SI1418.WAV
1922,365792,366055,TRAIN/DR1/FETB0/SX338.WAV
1923,366055,366329,TRAIN/DR1/FJSP0/SX444.WAV
1924,366329,366464,TRAIN/DR1/FDML0/SI1779.WAV
1925,366464,366674,TRAIN/DR1/FETB0/SX248.WAV
1926,366674,366835,TRAIN/DR1/FECD0/SA2.WAV
1927,366835,367134,TRAIN/DR1/FJSP0/SX444.WAV
1928,367134,367335,TRAIN/DR1/FECD0/SX248.WAV
1929,367335,367512,TRAIN/DR1/FECD0/SX338.WAV
1930,367512,367703,TRAIN/DR1/FECD0/SX428.WAV
1931,367703,367850,TRAIN/DR1/FECD0/SA2.WAV
1932,367850,367995,TRAIN/DR1/FECD0/SA2.WAV
1933,367995,368090,TRAIN/DR1/FDAW0/SX416.WAV
1934,368090,368222,TRAIN/DR1/FDML0/SX339.WAV
1935,368222,368426,TRAIN/DR1/FETB0/SI518.WAV
1936,368426,368603,TRAIN/DR1/FECD0/SX68.WAV
1937,368603,368848,TRAIN/DR1/FJSP0/SA1.WAV
1938,368848,369066,TRAIN/DR1/FETB0/SI1778.WAV
1939,369066,369229,TRAIN/DR1/FECD0/SX158.WAV
1940,369229,369470,TRAIN/DR1/FETB0/SA1.WAV
1941,369470,369675,TRAIN/DR1/FECD0/SX158.WAV
1942,369675,369865,TRAIN/DR1/FECD0/SI1418.WAV
1943,369865,370174,TRAIN/DR1/FMEM0/SI1377.WAV
1944,370174,370307,TRAIN/DR1/FDML0/SI2075.WAV
1945,370307,370564,TRAIN/DR1/FETB0/SI518.WAV
1946,370564,370760,TRAIN/DR1/FECD0/SI788.WAV
1947,370760,370942,TRAIN/DR1/FECD0/SI2048.WAV
1948,370942,371234,TRAIN/DR1/FJSP0/SI1763.WAV
1949,371234,371429,TRAIN/DR1/FECD0/SX338.WAV
1950,371429,371643,TRAIN/DR1/FECD0/SX68.WAV
1951,371643,371828,TRAIN/DR1/FECD0/SX248.WAV
1952,371828,372051,TRAIN/DR1/FETB0/SX428.WAV
1953,372051,372262,TRAIN/DR1/FETB0/SI1778.WAV
1954,372262,372419,TRAIN/DR1/FDML0/SX339.WAV
1955,372419,372626,TRAIN/DR1/FETB0/SX158.WAV
1956,372626,372837,TRAIN/DR1/FETB0/SI518.WAV
1957,372837,373017,TRAIN/DR1/FDML0/SX429.WAV
1958,373017,373198,TRAIN/DR1/FECD0/SX338.WAV
1959,373198,373397,TRAIN/DR1/FETB0/SI1148.WAV
1960,373397,373580,TRAIN/DR1/FECD0/SX428.WAV
1961,373580,373739,TRAIN/DR1/FECD0/SI1418.WAV
1962,373739,373896,TRAIN/DR1/FECD0/SI1418.WAV
1963,373896,374158,TRAIN/DR1/FKFB0/SA2.WAV
1964,374158,374328,TRAIN/DR1/FDML0/SI2075.WAV
1965,374328,374509,TRAIN/DR1/FETB0/SA1.WAV
